Time,Ask,Bid,AskVolume,BidVolume,spread,spread_volume
2016-08-02,1.32685823703,1.32674798571,1.75760588567,1.71986842333,0.000110251323977,0.0377374623412
2016-08-03,1.33275268667,1.33264792698,1.77608210775,1.67430027527,0.000104759693254,0.101781832481
2016-08-04,1.32041512524,1.3203037577,1.8674998168,1.77711273141,0.000111367539692,0.0903870853846
2016-08-05,1.3112391989,1.3111436984,1.64291169192,1.71436795355,9.55005019301e-05,-0.0714562616306
2016-08-05,1.3067335675,1.30663388529,1.7495405785,1.61283347278,9.96822147799e-05,0.136707105719
2016-08-06,,,,,,
2016-08-07,1.30768053734,1.30743233714,1.41327314748,1.49559295103,0.000248200202247,-0.0823198035534
2016-08-08,1.30541701019,1.30532086623,1.69465173907,1.69588228713,9.61439583202e-05,-0.00123054806609
2016-08-09,1.29903451117,1.29894530706,1.64636273236,1.64305206713,8.92041037956e-05,0.00331066523392
2016-08-10,1.30449535706,1.3043941466,1.74921188502,1.70881149847,0.000101210460342,0.0404003865488
2016-08-11,1.29771424914,1.29762301845,1.64732024519,1.57618928444,9.12306894469e-05,0.0711309607464
2016-08-12,1.29608599329,1.29599833962,1.75233903557,1.60609715319,8.76536699088e-05,0.146241882383
2016-08-12,1.2915879458,1.29147189627,1.69931985404,1.49136089011,0.000116049530433,0.207958963929
2016-08-13,,,,,,
2016-08-14,1.29136932176,1.29107638354,1.73423807726,1.83265005663,0.000292938215684,-0.0984119793633
2016-08-15,1.29007312859,1.28998425758,1.64602875178,1.59722013285,8.88710136442e-05,0.0488086189234
2016-08-16,1.29723233655,1.29714098056,1.5882281064,1.57197782366,9.13559909483e-05,0.0162502827387
2016-08-17,1.30264410985,1.30254852879,1.61254375612,1.62985513825,9.5581061031e-05,-0.0173113821382
2016-08-18,1.31251097272,1.31241667317,1.63850964382,1.6511008077,9.42995541766e-05,-0.0125911638787
2016-08-19,1.31037796708,1.31028815128,1.77055426697,1.68901851387,8.98158015812e-05,0.0815357530927
2016-08-19,1.30827890555,1.30813751767,1.36578924823,1.5640651103,0.000141387877448,-0.198275862069
2016-08-20,,,,,,
2016-08-21,1.3071844892,1.30699484378,1.38369037265,1.33709306215,0.000189645413841,0.0465973104971
2016-08-22,1.30952617119,1.30943714399,1.65044839232,1.58801990239,8.90272003113e-05,0.0624284899357
2016-08-23,1.31804884482,1.31796115755,1.60327688889,1.70658392823,8.76872682269e-05,-0.10330703934
2016-08-24,1.32196972326,1.32188878035,1.58238026939,1.59941240289,8.09429043975e-05,-0.0170321334988
2016-08-25,1.32059809675,1.32051204876,1.57426163094,1.62714809527,8.60479830767e-05,-0.0528864643314
2016-08-26,1.32107750094,1.32099129043,1.65854024694,1.66534823681,8.62105095487e-05,-0.00680798987455
2016-08-26,1.31754079355,1.31744048192,1.57551678188,1.50809187065,0.000100311636391,0.0674249112261
2016-08-27,,,,,,
2016-08-28,1.31270776746,1.31250015038,1.38647456601,1.28488090432,0.000207617077109,0.101593661688
