Time,Ask,Bid,AskVolume,BidVolume,spread,spread_volume
2016-08-02,1.12024366552,1.12021874619,2.61139034138,2.53094235266,2.49193382036e-05,0.0804479887151
2016-08-03,1.11874905917,1.1187260024,2.70881951162,2.62380941386,2.30567725772e-05,0.0850100977619
2016-08-04,1.11371722731,1.11369554692,2.54080331034,2.5608697931,2.16803939523e-05,-0.020066482759
2016-08-04,1.1135707154,1.11354609273,2.69882964517,2.51899489583,2.46226761726e-05,0.179834749339
2016-08-05,1.11107450277,1.11105277364,2.66244973405,2.53716693751,2.17291307336e-05,0.125282796544
2016-08-06,,,,,,
2016-08-07,1.10883096227,1.10874357554,2.35969490812,2.20144830972,8.7386730282e-05,0.158246598401
2016-08-08,1.10860014247,1.10857757637,2.686990028,2.59043061333,2.25660978908e-05,0.0965594146771
2016-08-09,1.10865457667,1.10863549927,2.78588110656,2.7245538082,1.90773974416e-05,0.0613272983566
2016-08-09,1.11108427282,1.11106059359,3.1652327572,2.66528982107,2.36792249637e-05,0.499942936127
2016-08-10,1.11652792474,1.11650464715,2.64690671237,2.69041684894,2.32775918125e-05,-0.0435101365729
2016-08-11,1.11569978671,1.11567951031,2.59067156348,2.48365575333,2.02764056096e-05,0.107015810149
2016-08-12,1.11626051544,1.11624166396,2.5713683387,2.60386856612,1.88514821544e-05,-0.0325002274256
2016-08-12,1.11629437992,1.11625344955,2.94674266435,2.10852878029,4.09303752651e-05,0.838213884061
2016-08-13,,,,,,
2016-08-14,1.11631790368,1.11624600518,2.55045364622,2.13430998022,7.18984924111e-05,0.416143666007
2016-08-15,1.11764117994,1.11762010174,2.65307118537,2.75845148906,2.10781996326e-05,-0.105380303688
2016-08-16,1.12558633219,1.12556641014,2.68728532943,2.63924751804,1.99220580817e-05,0.048037811386
2016-08-17,1.12733120873,1.12730904457,2.73496643291,2.50394950911,2.21641578626e-05,0.231016923795
2016-08-18,1.13066311965,1.13063594507,2.2890110709,2.22250308708,2.71745795148e-05,0.0665079838194
2016-08-18,1.13259335807,1.13257098845,2.5503836988,2.5569459955,2.23696157629e-05,-0.00656229669591
2016-08-19,1.1325891373,1.13256873078,2.61029810926,2.54979473196,2.04065218596e-05,0.0605033773024
2016-08-20,,,,,,
2016-08-21,1.13128347916,1.13121141714,1.92534764708,2.35197622071,7.20620263941e-05,-0.426628573627
2016-08-22,1.13004450492,1.13002381311,2.73218682773,2.70233430527,2.0691805183e-05,0.029852522461
2016-08-23,1.13269805768,1.13266963222,2.23718914186,2.37207475919,2.84254597012e-05,-0.134885617338
2016-08-23,1.13284712664,1.13282678059,2.69509126009,2.57962142913,2.03460467247e-05,0.115469830953
2016-08-24,1.12783777925,1.12781739979,2.72313850459,2.58446769952,2.0379466612e-05,0.138670805069
2016-08-25,1.12826060575,1.12823687458,2.6154667453,2.51183817826,2.37311749987e-05,0.103628567042
2016-08-26,1.12929005487,1.12926409075,2.60634709789,2.20547863124,2.5964120691e-05,0.400868466648
2016-08-26,1.12644279705,1.12642057114,2.38337112675,2.38531277382,2.22259128451e-05,-0.00194164707007
2016-08-27,,,,,,
