Time,Ask,Bid,AskVolume,BidVolume,spread,spread_volume
2016-08-02,0.844627413507,0.844528478969,1.80745671653,1.82124052133,9.89345379634e-05,-0.0137838047985
2016-08-03,0.839581501241,0.839485755082,1.74722395124,1.81346328258,9.57461592604e-05,-0.0662393313445
2016-08-04,0.843105498847,0.843009627319,1.71431689909,1.72892472871,9.58715280385e-05,-0.014607829623
2016-08-05,0.848047095245,0.847964457924,1.5767019204,1.66721815236,8.2637320582e-05,-0.0905162319586
2016-08-06,,,,,,
2016-08-07,0.848042712961,0.847865798145,1.45057237003,1.48897363925,0.000176914815725,-0.0384012692214
2016-08-08,0.8478427766,0.847738239915,1.76847705349,1.77705641625,0.000104536685067,-0.0085793627593
2016-08-08,0.849469719588,0.849386590127,1.60650687505,1.6634245999,8.31294612461e-05,-0.0569177248479
2016-08-09,0.853938239009,0.853855608698,1.57920928127,1.6370335131,8.26303110787e-05,-0.0578242318343
2016-08-10,0.855949470794,0.855861909543,1.58808634225,1.690958649,8.75612510164e-05,-0.102872306751
2016-08-11,0.859784350105,0.859702166181,1.61940817972,1.66604844275,8.21839247215e-05,-0.0466402630311
2016-08-12,0.861524231517,0.861441788806,1.5961067754,1.69769814927,8.24427101324e-05,-0.101591373873
2016-08-13,,,,,,
2016-08-14,0.864801927483,0.864633203023,1.78257824495,1.77321129089,0.000168724459667,0.00936695405693
2016-08-15,0.866281114418,0.866197203547,1.62412304255,1.68340271562,8.39108715441e-05,-0.0592796730707
2016-08-16,0.867757046646,0.867658925895,1.82329464247,1.87888041925,9.81207500832e-05,-0.0555857767768
2016-08-16,0.86839094832,0.868306817465,1.58267978504,1.58195043616,8.41308549915e-05,0.000729348879691
2016-08-17,0.865482915989,0.865396574218,1.61816093629,1.63193474435,8.63417709781e-05,-0.0137738080557
2016-08-18,0.863028300566,0.862941674458,1.62032247055,1.69345238957,8.66261078605e-05,-0.0731299190203
2016-08-19,0.864290402347,0.864207391166,1.596899831,1.69103885657,8.30111811028e-05,-0.0941390255614
2016-08-20,,,,,,
2016-08-21,0.865611075962,0.865451304834,1.453065439,1.5366300559,0.000159771127956,-0.0835646169023
2016-08-22,0.863141318702,0.863060875625,1.60614087932,1.67216474815,8.0443076798e-05,-0.0660238688355
