;Time;Ask_EURGBP;Bid_EURGBP;AskVolume_EURGBP;BidVolume_EURGBP;spread_EURGBP;spread_volume_EURGBP;Ask_GBPUSD;Bid_GBPUSD;AskVolume_GBPUSD;BidVolume_GBPUSD;spread_GBPUSD;spread_volume_GBPUSD;Ask_XAGUSD;Bid_XAGUSD;AskVolume_XAGUSD;BidVolume_XAGUSD;spread_XAGUSD;spread_volume_XAGUSD;Ask_CHFSGD;Bid_CHFSGD;AskVolume_CHFSGD;BidVolume_CHFSGD;spread_CHFSGD;spread_volume_CHFSGD;Ask_CADCHF;Bid_CADCHF;AskVolume_CADCHF;BidVolume_CADCHF;spread_CADCHF;spread_volume_CADCHF;Ask_GBPCHF;Bid_GBPCHF;AskVolume_GBPCHF;BidVolume_GBPCHF;spread_GBPCHF;spread_volume_GBPCHF;Ask_EURUSD;Bid_EURUSD;AskVolume_EURUSD;BidVolume_EURUSD;spread_EURUSD;spread_volume_EURUSD;Ask_EURCHF;Bid_EURCHF;AskVolume_EURCHF;BidVolume_EURCHF;spread_EURCHF;spread_volume_EURCHF;Ask_BRENTCMDUSD;Bid_BRENTCMDUSD;AskVolume_BRENTCMDUSD;BidVolume_BRENTCMDUSD;spread_BRENTCMDUSD;spread_volume_BRENTCMDUSD
0;2016-08-02;0.844627413507;0.844528478969;1.80745671653;1.82124052133;9.89345379634e-05;-0.0137838047985;1.32685823703;1.32674798571;1.75760588567;1.71986842333;0.000110251323977;0.0377374623412;20.6055954135;20.5755127081;0.0543356395222;0.0286512526349;0.0300827054011;0.0256843868873;1.38793669434;1.38692270674;1.0;1.0;0.00101398760111;0.0;0.737974201854;0.737788807133;1.35517904111;1.31599663626;0.000185394720286;0.0391824048484;1.28098388221;1.28074527491;1.37541488245;1.31512258179;0.000238607298233;0.0602923006617;1.12024366552;1.12021874619;2.61139034138;2.53094235266;2.49193382036e-05;0.0804479887151;1.08194984458;1.08183126693;1.6727076052;1.67849824185;0.000118577650706;-0.00579063665232;42.3353830764;42.2822133694;8.27448903534e-05;5.61794358794e-05;0.0531697069555;2.65654544741e-05
1;2016-08-03;0.839581501241;0.839485755082;1.74722395124;1.81346328258;9.57461592604e-05;-0.0662393313445;1.33275268667;1.33264792698;1.77608210775;1.67430027527;0.000104759693254;0.101781832481;20.5728058229;20.5426578146;0.0476469195395;0.0295306614691;0.0301480082836;0.0181162580704;1.3873210105;1.38643621046;1.0;1.0;0.00088480004775;0.0;0.739980636002;0.739799731909;1.35894997059;1.34509381047;0.000180904092577;0.0138561601212;1.29142949757;1.29119874789;1.31089843247;1.27010161042;0.000230749686682;0.040796822053;1.11874905917;1.1187260024;2.70881951162;2.62380941386;2.30567725772e-05;0.0850100977619;1.08343949904;1.08332476823;1.54036411945;1.67238093456;0.000114730808578;-0.132016815108;42.4259477964;42.3701674865;7.91319479302e-05;6.66067663889e-05;0.0557803098748;1.25251815413e-05
2;2016-08-03;0.839581501241;0.839485755082;1.74722395124;1.81346328258;9.57461592604e-05;-0.0662393313445;1.33275268667;1.33264792698;1.77608210775;1.67430027527;0.000104759693254;0.101781832481;20.5728058229;20.5426578146;0.0476469195395;0.0295306614691;0.0301480082836;0.0181162580704;1.3873210105;1.38643621046;1.0;1.0;0.00088480004775;0.0;0.739980636002;0.739799731909;1.35894997059;1.34509381047;0.000180904092577;0.0138561601212;1.29142949757;1.29119874789;1.31089843247;1.27010161042;0.000230749686682;0.040796822053;1.11874905917;1.1187260024;2.70881951162;2.62380941386;2.30567725772e-05;0.0850100977619;1.08493649543;1.08482253487;1.58182675842;1.63305159769;0.000113960561338;-0.051224839262;42.4259477964;42.3701674865;7.91319479302e-05;6.66067663889e-05;0.0557803098748;1.25251815413e-05
3;2016-08-03;0.839581501241;0.839485755082;1.74722395124;1.81346328258;9.57461592604e-05;-0.0662393313445;1.33275268667;1.33264792698;1.77608210775;1.67430027527;0.000104759693254;0.101781832481;20.5728058229;20.5426578146;0.0476469195395;0.0295306614691;0.0301480082836;0.0181162580704;1.38134999128;1.38012194556;1.0;1.0;0.00122804571629;0.0;0.739980636002;0.739799731909;1.35894997059;1.34509381047;0.000180904092577;0.0138561601212;1.29142949757;1.29119874789;1.31089843247;1.27010161042;0.000230749686682;0.040796822053;1.11874905917;1.1187260024;2.70881951162;2.62380941386;2.30567725772e-05;0.0850100977619;1.08343949904;1.08332476823;1.54036411945;1.67238093456;0.000114730808578;-0.132016815108;42.4259477964;42.3701674865;7.91319479302e-05;6.66067663889e-05;0.0557803098748;1.25251815413e-05
4;2016-08-03;0.839581501241;0.839485755082;1.74722395124;1.81346328258;9.57461592604e-05;-0.0662393313445;1.33275268667;1.33264792698;1.77608210775;1.67430027527;0.000104759693254;0.101781832481;20.5728058229;20.5426578146;0.0476469195395;0.0295306614691;0.0301480082836;0.0181162580704;1.38134999128;1.38012194556;1.0;1.0;0.00122804571629;0.0;0.739980636002;0.739799731909;1.35894997059;1.34509381047;0.000180904092577;0.0138561601212;1.29142949757;1.29119874789;1.31089843247;1.27010161042;0.000230749686682;0.040796822053;1.11874905917;1.1187260024;2.70881951162;2.62380941386;2.30567725772e-05;0.0850100977619;1.08493649543;1.08482253487;1.58182675842;1.63305159769;0.000113960561338;-0.051224839262;42.4259477964;42.3701674865;7.91319479302e-05;6.66067663889e-05;0.0557803098748;1.25251815413e-05
5;2016-08-04;0.843105498847;0.843009627319;1.71431689909;1.72892472871;9.58715280385e-05;-0.014607829623;1.32041512524;1.3203037577;1.8674998168;1.77711273141;0.000111367539692;0.0903870853846;20.3215921416;20.2913975235;0.0438934513424;0.025597445963;0.0301946181067;0.0182960053795;1.37954761631;1.37861652178;1.0;1.0;0.000931094537643;0.0;0.745824212634;0.745641361506;1.32708535389;1.2840739008;0.000182851127758;0.0430114530943;1.28603299603;1.28579135715;1.38488050325;1.36021176432;0.000241638876987;0.0246687389279;1.11371722731;1.11369554692;2.54080331034;2.5608697931;2.16803939523e-05;-0.020066482759;1.08408463051;1.08397170761;1.52579505595;1.57819710694;0.000112922897277;-0.0524020509889;43.3029467846;43.2476813542;7.89901326982e-05;6.56995576727e-05;0.0552654304182;1.32905750255e-05
6;2016-08-04;0.843105498847;0.843009627319;1.71431689909;1.72892472871;9.58715280385e-05;-0.014607829623;1.32041512524;1.3203037577;1.8674998168;1.77711273141;0.000111367539692;0.0903870853846;20.3215921416;20.2913975235;0.0438934513424;0.025597445963;0.0301946181067;0.0182960053795;1.37954761631;1.37861652178;1.0;1.0;0.000931094537643;0.0;0.745824212634;0.745641361506;1.32708535389;1.2840739008;0.000182851127758;0.0430114530943;1.28603299603;1.28579135715;1.38488050325;1.36021176432;0.000241638876987;0.0246687389279;1.1135707154;1.11354609273;2.69882964517;2.51899489583;2.46226761726e-05;0.179834749339;1.08408463051;1.08397170761;1.52579505595;1.57819710694;0.000112922897277;-0.0524020509889;43.3029467846;43.2476813542;7.89901326982e-05;6.56995576727e-05;0.0552654304182;1.32905750255e-05
7;2016-08-05;0.848047095245;0.847964457924;1.5767019204;1.66721815236;8.2637320582e-05;-0.0905162319586;1.3112391989;1.3111436984;1.64291169192;1.71436795355;9.55005019301e-05;-0.0714562616306;20.079267888;20.0490554309;0.0405410961813;0.0265711107404;0.0302124571571;0.0139699854409;1.37553249697;1.37452925263;1.0;1.0;0.00100324433883;0.0;0.74579767476;0.745608195026;1.42326697858;1.33819522285;0.000189479733994;0.085071755725;1.28042105032;1.2801906574;1.33826597801;1.35386400423;0.000230392921924;-0.0155980262226;1.11107450277;1.11105277364;2.66244973405;2.53716693751;2.17291307336e-05;0.125282796544;1.085714163;1.08560388081;1.50314005437;1.5276512816;0.000110282193069;-0.0245112272339;43.9958544948;43.9402985048;7.93284095434e-05;6.66380652402e-05;0.0555559900078;1.26903443032e-05
8;2016-08-05;0.848047095245;0.847964457924;1.5767019204;1.66721815236;8.2637320582e-05;-0.0905162319586;1.3112391989;1.3111436984;1.64291169192;1.71436795355;9.55005019301e-05;-0.0714562616306;19.7686404521;19.7379273689;0.0285507215007;0.0218467291967;0.030713083213;0.00670399230399;1.37553249697;1.37452925263;1.0;1.0;0.00100324433883;0.0;0.74579767476;0.745608195026;1.42326697858;1.33819522285;0.000189479733994;0.085071755725;1.28042105032;1.2801906574;1.33826597801;1.35386400423;0.000230392921924;-0.0155980262226;1.11107450277;1.11105277364;2.66244973405;2.53716693751;2.17291307336e-05;0.125282796544;1.085714163;1.08560388081;1.50314005437;1.5276512816;0.000110282193069;-0.0245112272339;43.9958544948;43.9402985048;7.93284095434e-05;6.66380652402e-05;0.0555559900078;1.26903443032e-05
9;2016-08-05;0.848047095245;0.847964457924;1.5767019204;1.66721815236;8.2637320582e-05;-0.0905162319586;1.3067335675;1.30663388529;1.7495405785;1.61283347278;9.96822147799e-05;0.136707105719;20.079267888;20.0490554309;0.0405410961813;0.0265711107404;0.0302124571571;0.0139699854409;1.37553249697;1.37452925263;1.0;1.0;0.00100324433883;0.0;0.74579767476;0.745608195026;1.42326697858;1.33819522285;0.000189479733994;0.085071755725;1.28042105032;1.2801906574;1.33826597801;1.35386400423;0.000230392921924;-0.0155980262226;1.11107450277;1.11105277364;2.66244973405;2.53716693751;2.17291307336e-05;0.125282796544;1.085714163;1.08560388081;1.50314005437;1.5276512816;0.000110282193069;-0.0245112272339;43.9958544948;43.9402985048;7.93284095434e-05;6.66380652402e-05;0.0555559900078;1.26903443032e-05
